,Firearm Prevalence,Gun Shops,Homicides
0,0.03491098029299877,0.2264505618303907,-0.48179558688678287
1,-0.03349753237494557,-0.050938715837610005,0.016602425248876562
2,0.01902796192043521,0.18822115540642925,0.15042963794756026
3,0.05491404722834403,0.18590703033796263,0.352062975242903
4,-0.025325437332565315,-0.07741637313209404,-0.24857172684325435
5,-0.026646330647320582,0.08755225140676393,0.08104228352919929
6,0.049553438244574366,0.10403954127023596,0.23117028399522188
7,0.1519471261370713,0.04961343972915544,0.3851126264208007
8,-0.061037204700507,0.3302911004793674,-0.0940847074411919
9,-0.16796528870576477,-0.17986708643477423,-0.3419862175115447
10,0.03901523953528496,0.2737855258552093,0.12213259561325218
11,-0.03653021665318601,-0.04874876571085007,-0.49331624691205894
12,0.07648905693318042,0.17174418958654014,0.01462769730673652
13,0.02300651880937732,0.19319904545954092,0.2594891138363895
14,0.07476998932297807,0.20578320256381932,0.4510603357192853
15,-0.0245281047723358,0.2704064870704914,-0.41694880285378505
16,-0.05333043548300065,0.09403127171611914,0.2930158941298566
17,-0.04428760558187239,-0.09727429201244542,-0.2724619151481664
18,-0.06282148836658408,0.10036134733643642,-0.3367027863267388
19,-0.08335417881674356,0.18299940206806475,-0.46206492649299064
20,-0.012435860093694906,0.11826072251876685,-0.4737054186366869
21,0.061093104998414915,0.16449105058122027,0.14217662322423485
22,0.01575698199290443,0.2802162691254457,0.12935708821365233
23,0.16148075234626802,-0.05351268191530667,0.548292269909912
24,-0.10504054558237108,-0.054391253784859206,-0.44986162525546747
25,-0.04621369811336962,-0.37086106815608966,-0.4259689830153547
26,0.08117000063318613,0.42099223114918116,0.2771753088022426
27,-0.2118071671981916,-0.15040178597293186,0.1611075965357146
28,-0.011988639296840908,0.023359377509105883,-0.2503281452332927
29,-0.10264123784301127,-0.14889544898052742,-0.19691178491756967
30,0.15521648755378248,0.18222931667779108,0.44448711712990097
31,-0.03677603416012154,0.14790127973750988,-0.3857125162815478
32,-0.004516349614339887,-0.20039724317325458,0.2959610180026493
33,0.03363554818571224,0.031639418304546085,0.36223166147134256
34,-0.15913752794628877,0.1309813353502416,0.13332662970201592
35,0.01001662530617864,0.23029597258109114,-0.1624993827948582
36,-0.07187248314113948,0.2811622089701642,-0.28777752450057936
37,-0.02804036216005823,0.1683648040559489,0.43224655074914464
38,-0.05639215068561665,0.1421634042692821,-0.21225433857297193
39,-0.15574058333779295,0.1387694349435924,-0.013560625687926542
40,0.05667780167541725,-0.0008299840001797509,-0.5642001659554846
41,0.012092799135277943,0.368427392288019,0.23917702391664353
42,0.0966673051078164,0.13954126068943395,0.18099332439474192
43,0.08678157220847105,0.18906795494384165,-0.04992379301131278
44,0.09892245684865042,0.15563330685248777,0.07795227149096595
45,0.032560458152172345,0.30858441616297605,-0.9589997473414495
46,-0.4393980066975036,0.26119095990062813,-0.7701455966746045
47,0.0907872387351798,-0.0882269459671059,0.3319911437726055
48,0.11083020088032747,0.12858734409183548,0.29473289993734086
49,-0.21486526703292874,-0.3017651716898969,-0.44262331054663945
50,0.043059538106340334,0.19174611680033093,-0.2758380702057557
51,0.10977831033857299,0.25000902896374,0.2226643860955667
52,-0.08158598460665001,0.034844509138546975,0.29603158188298373
53,-0.07157268832098751,-0.24672736880011392,0.3701634256272772
54,0.03805516789310914,0.24484498983540526,-0.675578536612486
55,-0.0513815602419152,0.3451867737345138,0.24953306209594306
56,0.1778785726945431,0.13977433678726103,0.7011006919288334
57,-0.14702480515657523,0.10512477056030156,-0.40831562581444547
58,0.0920690015183947,0.42385331601109155,-0.04721320531113371
59,0.1150876756457766,0.16757738098829744,0.4783738957656354
60,-0.018464959809914916,0.02796753218740844,0.08933189991225521
61,-0.0337109573566341,0.08496696736127363,-0.1873487048429816
62,0.05989471428734827,-0.0704324854336631,0.22964319688362056
63,-0.1518886674192519,0.03179662085852697,-0.6280712352541382
64,0.03977059355636392,0.1700949920025967,0.31373692864586333
65,-0.11141986845604013,0.23319505140793395,-0.529915144552078
66,0.04415724906711738,0.02787396050205926,0.29144739113694373
67,-0.13137128276013144,0.2126885553433251,-0.38647877701327193
68,-0.2931333307680708,0.024397380454443063,0.2862556507549232
69,-0.07725367780014203,0.020808419186900462,0.01325137998261372
70,-0.01874853854462355,-0.08325641869752287,-0.24417002467645266
71,-0.15321647291628437,-0.02725060456823103,0.2075488343005254
72,0.005514465576451855,0.33747407959646303,-0.3860418367174905
73,0.05375960455054507,-0.21186243841833652,0.7975180458795019
74,0.04610925572346414,0.11854272667917343,-0.486767381756888
75,0.037056239111215916,0.06808943309949167,0.35522509555863424
76,0.024876084821012334,0.3429878257073373,-0.05840583082401185
77,-0.09955941144349367,-0.07014220628145429,-0.29480953348848193
78,0.13699314945359653,0.11061504661511234,0.4442571161666957
79,-0.00014370902455862478,0.20476490289226046,-0.15775973594649395
80,-0.02059984058675468,0.43746194842438557,0.08885008616602863
81,0.006309764230437942,0.1381503329226086,-0.2999850802266322
82,-0.0560190990518139,0.20308266291922372,-0.25582398707895515
83,0.07406445341018131,0.3304310410770386,0.013344141929393594
84,0.07397147416640237,0.17233030563782092,0.21192340834138035
85,0.009512339005886439,-0.2251631850223721,0.8308692527266306
86,0.03894965758221414,-0.03208886613651485,0.3037863115709456
87,0.056921556521392525,0.3563522512650019,-0.4639112274919166
88,-0.007884439067785465,0.30282728838630835,-0.12272662576254423
89,0.04492250361562178,0.2260979254170894,-0.5976032076500488
90,0.05897788449451902,0.12951229509599194,0.3315713315328713
91,-0.0685967653062427,0.19212758880003244,-0.5043039934781866
92,0.047316511370419256,0.07244060992904644,0.06440641116036261
93,0.04737501276907974,0.4842568499167472,-0.3982116002704945
94,0.0245706583216192,0.2197329789855167,-0.4675709592283434
95,-0.006269900325871269,0.3582566927490545,-0.33594413147394153
96,0.05952706306534594,0.40091750526729886,0.022877243573796724
97,-0.05772346191104205,-0.12386154910020886,-0.2497775243305731
98,0.16041382195953613,0.017671700218501396,-0.2592416524881732
99,-0.031987386258716555,0.009919769070243944,0.06058193957339397
100,0.08209191618751266,0.1827727399046002,0.7704106255907488
101,0.07345035752520168,0.2917870112027392,-0.34880497043044395
102,-0.1803424150839179,-0.1105142023997836,-0.5500652423155508
103,-0.06906736463541563,-0.21240003417716458,-0.30456242774583187
104,0.06966924956440312,0.2091466394487218,0.05447604275356677
105,0.07302149311998818,0.185745189413139,0.24398545902429603
106,0.013290064488858278,0.2558634736499177,-0.24937018034354697
107,-0.22554310519791354,-0.18947080890870538,0.039354088407348
108,-0.023538391345394594,-0.018141556076316068,-0.13028796069491044
109,-0.021273971078070275,0.3779467554250464,0.32475802044961166
110,0.02061682141638954,0.10713937662997264,0.13703260168570597
111,0.016809598562310235,0.4317642665117831,-0.011741753458367588
112,-0.05964658843475146,0.2865768408144831,-0.5394416282024193
113,0.06469517351619114,-0.12817095518673094,0.01656213227677017
114,0.029261909699574318,0.10650568506585123,0.3556034376601733
115,-0.09679391009484917,0.25451189579684086,-0.011850220373182951
116,0.03957657365141287,0.3290059822219611,0.3726842342798624
117,0.0904362019728504,0.3899586831083015,0.19637749425084094
118,-0.02150112111532465,0.3969461039475064,0.16905247950588365
119,-0.05540046100541218,0.14078628435813378,-0.16519038047977463
120,-0.012012538538106021,-0.03115761188705468,0.0476665553484823
121,0.017045485826790774,0.02992206642919326,0.014705151493347834
122,0.03991295239595427,0.3616756020565439,0.25689332569205625
123,0.06449244830392953,-0.02159687728676274,-0.13736890862626305
124,0.047346861694714804,0.059586424179307595,0.44289375982701173
125,-0.0481236908162046,0.2097597485018996,-0.00031116251227047975
126,0.03163881619640474,0.3192474407041239,0.09703991381835819
127,0.030542158880137116,0.22801322871749585,-0.2620725045546195
128,-0.07598624947431176,0.11540551773261276,-0.16763642961547331
129,0.08252064163450967,-0.2930685013523223,0.3305251345317197
130,-0.028141560036721636,0.16450559539305232,-0.45962777393780224
131,-0.12886078019770864,0.08012006457106069,0.09998663546330278
132,0.024640289622192668,0.11798321144989621,-0.13362588001775788
133,0.04987428217135026,0.11869357693650895,-0.323715653967652
134,-0.17929960781513454,-0.008843430855242973,-0.11003064858060219
135,0.05869708372752136,0.26692147387005627,0.32213549630018123
136,-0.05445013719616121,0.3047077396190381,-0.18965807295659276
137,0.039084235133586276,-0.035799108707565086,0.2975816246466425
138,0.06616869786297652,0.057562084300085914,0.013296484002067732
139,0.06377656777600738,-0.010693105305374928,-0.19778597346272075
140,0.059296726110511955,0.18027682558134073,0.17146699590943149
141,0.03534594780695954,0.33064797704805704,0.10235992356144896
142,-0.11024980813557228,-0.1336363415764903,0.13599845230229413
143,-0.00667361311357606,-0.049161357634804004,-0.08350304750269943
144,-0.0616857742019743,0.20545505388550356,-0.0669401568861625
145,0.04203683793206725,0.2719745483582603,-0.010471078819413115
146,0.035807845525681614,0.4278460346543176,0.044003161017237336
147,0.1022221372426948,-0.6091334058510784,0.9851691488706222
148,0.058246981429820543,0.21334982080172926,0.261912923224791
149,-0.04655070794683347,-0.13310382558084166,0.47791804488203504
150,0.1754332811327659,0.013074017104022007,0.6969641869665639
151,0.06745898353898827,-0.06017533918581597,0.02504865588949512
152,0.0069965883823917,-0.03351500575964694,0.19463479398214867
153,0.061638864360493706,-0.13342024683415055,0.45317113787857766
154,-0.15241745013686803,0.016820106106961497,-0.30640400377378085
155,0.04683853571545438,0.12688921053459734,0.267769630654346
156,0.0511007962818919,0.40071395425961276,-0.20520630917866578
157,0.11721323889502511,0.2883241848474265,0.25043739436394374
158,-0.06169577409094629,-0.04935808029049049,-0.364288124770786
159,0.04441169614475182,-0.011701880924870345,-0.17065078579201942
160,0.012154123441801445,0.3011005228701742,0.059157239976565634
161,-0.010268919017247136,0.06607801070883812,0.08572202475881108
162,0.08807743370845067,0.11058444100400422,0.24677604305984868
163,0.11986902058961757,-0.11005347512015451,0.4711226613439057
164,-0.02187350926148568,0.11902136643944972,-0.36954627781337224
165,0.07405000482848934,0.11034604850676821,0.38903080946676627
166,-0.10492429385226298,-0.04930755657214703,-0.23098333344745747
167,0.02366317983520627,0.06821514915637694,0.06765780399580468
168,-0.1532689230795654,-1.0316847236872833,-0.18556647082429228
169,0.07381000767215706,0.0808326373918522,-0.13968726408786036
170,0.028645902292790737,0.10143413937870416,-0.036831025662450445
171,0.13752135300266577,-0.5235787468850149,0.6278252674153402
172,0.00842408284612528,0.04069593262069926,0.5570700607820835
173,0.0148504358870154,0.12280748558084831,0.02247671889766245
174,-0.045901604073065094,0.14037072999254852,-0.6544101809256108
175,0.07958727491674544,-0.017565870732448863,0.17305549351500593
176,-0.021605389326767366,0.17789114081562807,0.09118963489470189
177,-0.23580062406773727,-0.557539600212792,-0.3160545547247037
178,-0.0038864580798527726,-0.130973034532053,-0.4727368452330901
179,0.11531754515871118,0.19945062646185718,-0.5809545356356001
180,0.07293289711442696,0.08540456610495495,-0.0009052771439679308
181,-0.00018505343936947583,-0.5830194103835603,0.48636748539518826
182,0.06619595685490953,0.11101970599395061,0.023568581083782902
183,0.12694838958623045,0.14527453821958525,-0.034735347347733425
184,-0.018531900365013954,0.10141124797397172,0.001818862232975782
185,-0.005098093044272112,0.19094499216265315,-0.16053898450384652
186,0.09658358662491917,0.3679873482728757,-0.09896249347432562
187,0.05586649108083552,-0.125549299186007,-0.3156265679032322
188,-0.07857231225384709,0.003807170526507031,0.42348369564600885
189,0.06445534302194833,0.26578183650722975,-0.033205630300795486
190,0.1072331518600711,0.009229638648200478,0.5145341794552416
191,0.03798502148775551,0.11240399963825087,-0.0980014029241214
192,-0.12839567601736324,0.19334187043730866,0.02237928055227334
193,0.02429381713931722,0.07203576516416499,0.15340691962656194
194,0.07703461530534295,-0.02382442443862498,0.27134996289909363
195,-0.09149501480848787,-0.02877834329292095,0.214529626599405
196,-0.06583123556654336,0.1366100562643935,-0.5639797018897355
197,-0.10565262738656944,0.25397768511218977,-0.4263925814660025
198,-0.013578505382235484,-0.08625648952364617,-0.2460226215709398
199,0.02154223128653676,0.01872569514764999,-0.007743433319441717
200,0.10280879167018675,-0.37526851404059425,0.2206708064097478
201,-0.007969841274309886,0.26058617167970555,-0.1322822588856143
202,0.1160781724802149,0.2518181951520875,0.29013663619595054
203,-0.06415458699936316,0.04014684150805037,-0.1509715311073787
204,0.009542740094327762,0.0937809445554354,0.17479518097702096
205,0.0865361144404515,0.1725772499373679,-0.8028997327068588
206,-0.16902445709134373,0.22772662737254468,-0.37487937426416557
207,-0.20213094733218373,-0.00989671657961333,0.10484502262998918
208,0.11128649841964577,0.13191137817130594,0.24582167680628553
209,0.05727178319118309,0.041214126009940566,0.4192259992177445
210,-0.05649533823541564,-0.24268618915475026,0.09667151458590673
211,0.08289055135031109,-0.02369089723943274,0.3161244204083473
212,0.08535571483089566,0.09303144279504716,-0.3081819725500269
213,-0.15749120096267788,-0.24692589039641955,-0.40020786995005453
214,-0.04400566644626647,0.1573123248433188,-0.37561200911905024
215,0.06088250120333605,-0.19923262339267522,-0.03000737296961209
216,-0.0451756068706155,0.12790948101974742,-0.015285122290620179
217,0.05788262408793976,0.39578055057114914,0.1608003084125531
218,0.06801311420656653,0.2206645389614379,-0.004058208843026323
219,-0.038295973242512105,-0.021166605171980324,-0.09078690721482485
220,-0.02628428285407569,-0.10897022131045664,0.21896221518964465
221,0.007089783980115172,-0.03385589768484043,0.14629618995326932
222,-0.38338787229909066,-0.7497867641654807,-0.15096996795016915
223,-0.07812531493113806,-0.08060473596748285,-0.28916689387146033
224,0.010746557542510082,0.05481604140462104,-0.14313202030725347
225,0.008817733862017896,0.17252277941598004,-0.5391896036036423
226,-0.11646881669174736,0.06828507363003467,-0.29475352119988263
227,-0.08068614470171642,0.057442921449285755,0.19144041722744354
228,0.06816974838261114,0.035821147657620234,-0.09912822877395755
229,-0.16539681078279678,-0.7911240925539471,-0.04426865077195874
230,-0.04337137494799048,0.29762158773463443,0.5110597393013898
231,-0.0071533543965811575,0.05738640138799589,0.21047043680790334
232,0.022445507204578163,0.0074202252425565884,0.08322754117328812
233,0.022210487073707874,0.1865028676832332,0.35230547425354786
234,-0.017320701099934332,-0.09985047251781443,0.03231853492620007
235,0.1386009792399978,0.3091965648813024,0.0391165124650763
236,-0.013456917205121322,-0.02510577080832066,-0.14120200791780946
237,-0.26784579027070254,-0.32674594231546616,-0.03960914138200122
238,0.02042181812076027,-0.10353638656376374,-0.16661688166690336
239,-0.06696972891324915,0.13956286014411767,-0.23505121993588063
240,0.017893276888433007,0.15585744651130673,-0.05964065338387514
241,0.14069993372082923,0.29418342347629456,0.15555231252209345
242,-0.04285740333023824,-0.1310252312369533,-0.008221856046082943
243,-0.01616680783258939,0.2243446470084549,-0.5749187430245879
244,-0.06367050944577635,-0.028240187268287587,0.5591635199808394
245,0.022985251546463026,0.11673086643575825,-0.17907746321799545
246,-0.07970038384075906,-0.2352978778192636,0.28092664121485056
247,0.12761288129522885,0.1675143386688962,-0.0013403640610071266
248,0.03362561260475516,0.17352817746072002,0.05156455480248767
249,0.09340806795483925,0.38019218609273886,0.3748641264962804
250,0.09667713582863957,-0.82877001705476,0.13803532869556956
251,0.02746576399328049,0.2591380998978954,0.014637750823285
252,-0.056312295864829665,-0.04582672003889443,-0.32910119668364635
253,-0.028658573860965042,-0.014760597387923458,-0.46865066914445463
254,-0.002788088382579268,0.21504073524375644,0.22534298706695233
255,-0.045348970132288,0.14978704771224627,0.39048196499082666
256,0.06093619241896153,0.08635934245777621,0.34300531564601355
257,-0.0009080539015755562,0.31637195610359115,-0.25418832318688933
258,0.04604582554570236,0.36282397811639955,-0.5052409008077402
259,0.08053116905039026,0.09315256962267027,0.13183224414412975
260,-0.050749644921040726,0.03742908020204139,-0.08845215701310694
261,0.10690802475449601,0.07073419312033602,0.48656922917997125
262,-0.11011963592013085,0.19325958762536977,0.22057442742198852
263,0.023763697527889427,-0.3499041992770713,0.4090451927060088
264,0.11596866160645547,0.1328715402651799,0.4419547108104731
265,0.0873421866532409,0.11926164810063433,0.13330268222311292
266,-0.06958403617699016,-0.17850275640284563,-0.6031925614975153
267,0.03104665376728377,0.23762890351538646,-0.05877248576388561
268,0.06944567875726637,-0.024757814104914067,0.7746605415531946
269,-0.010798238091853207,0.25749411029400493,-0.42068993377191166
270,-0.043938317914276936,0.02318889456389206,0.11774831027373356
271,0.07829160668454893,0.10184007876240564,0.19659949397271914
272,-0.06774982007916286,0.24415238190039412,-0.0764047969929662
273,-0.04207029326328193,-0.2701442249901017,0.01772243452461164
274,0.04871276844296002,-0.11756739194464272,0.34587069550552796
275,0.042934859685176185,0.3965419839137856,0.12920610077655414
276,-0.025284209635992205,-0.04161600081329264,0.23531368879823988
277,0.03142998552669862,-0.06781861353938679,-0.046080518090624745
278,-0.020253802387114384,0.09000710849743099,0.16430001640810188
279,0.12974487218824393,0.6058324330661138,0.17900644395546617
280,-0.2969742445518264,0.09431241427508352,-0.031972049101460676
281,-0.08988923485728417,-0.12483307850507486,-0.8837701469718668
282,0.0779521084637862,0.06224511535928445,-0.11604695538048482
283,-0.1449137551348505,-0.2786338683064373,0.13937262855540178
284,0.09846037480933667,-0.17239335938594924,0.18545451218420528
285,0.0829089549640658,0.129366793509885,0.3032782724817269
286,0.006357361302539388,0.0841609317069083,-0.052340442719877256
287,0.06338040536610201,-0.11385714140959324,-0.06661106185983967
288,-0.1303997611950738,0.18822848941704917,-0.1451371941190598
289,-0.21735220587501924,-0.3612632936064508,-0.2631992956618563
290,-0.4925012577548733,-0.013980965209968499,0.6175728659291786
291,0.007596988777190283,-0.024414658844866377,0.06522162343829496
292,-0.019269136074687943,0.4480317862308678,-0.01530812504340151
293,0.09842150004706518,-0.021412968311549374,0.3699911896524257
294,0.06073209701031601,0.20168990066841475,-0.3809116632072147
295,-0.01576159564130286,0.44934733242877867,-0.23060271363413354
296,0.07008841619538941,0.19546062706133216,-0.16630933202088838
297,0.054337689809053735,0.01737711899983041,-0.44097508949689
298,-0.11549988141065182,-0.3878420425942777,-0.59184879379567
299,0.06220989349506034,0.08958274833904234,0.35281715611786657
300,-0.017963429523025987,0.13760050860403994,-0.17538294790423437
301,-0.04221176816824812,-0.009151960437771667,-0.5125185206847755
302,0.029621042290110644,0.28107637095643057,0.11210035699161969
303,-0.07591642941931731,-0.0438613290257881,-0.29026469022197166
304,-0.1275707885420907,-0.05053771670308316,0.4399323255251826
305,0.07374584856326827,0.17882966964274472,0.15128810771785317
306,-0.010164926103311878,0.03516993812141389,0.11739692454456374
307,-0.016485395348639464,0.3439805345510374,0.006426186191665906
308,-0.012381982021435256,0.018287928852872115,-0.2588116586282738
309,-0.07675802392632214,0.011880340802568501,-0.46926318872240325
310,0.009150319785168115,0.02824923514502964,0.0162748739393066
311,0.0553315176560325,0.1895835474914409,0.17691007568810369
312,-0.07142170068644571,-1.073370967067362,0.11708125063420283
313,0.10237287383401483,-0.33437838685639054,0.9739102906893893
314,0.04783169045069169,0.13944919259169808,0.1898621178435751
315,-0.0003133917371052064,-0.19329189625551968,-0.5723086072074886
316,0.08648236906091711,0.058410460633418815,0.13517839965770184
317,0.10138779356876171,0.2614445690941234,0.8083575166589108
318,0.03751555520879979,-0.13434809272956816,0.23522116003142823
319,0.08380859490430748,-0.7816190008917128,0.8439308183341416
320,0.06888425576651613,0.04754514079007177,0.16594503771643732
321,0.003032611947891617,0.16687262464046726,0.3878154966893499
322,0.0414193010740167,0.2581369194625549,0.027680560598978943
323,0.04054070950644029,-0.07310364756442911,0.3852004900275916
324,-0.20191700065916596,-0.6978880256725177,0.13867440585352364
325,-0.02168297376491246,0.3093166366545175,-0.2138382030130258
326,0.02636997447149092,0.0841312388120583,-0.08570305973094472
327,0.07621830686314368,0.357726601331287,0.1915878750467952
328,0.012456021255901284,-0.14812410062709214,-0.25318901407466354
329,-0.28554864753132936,0.2918861180011989,-0.3331578907345662
330,0.14433355722585972,0.20316149349633483,0.3287381740407551
331,0.06368242436052896,0.06352269823655154,-0.16431202966021552
332,0.03901151292810212,0.34559872476255493,-0.05386869506700909
333,0.10462822965359209,-0.328958734656398,1.1126921549985567
334,0.07702422371836448,-0.27773188948254324,0.7716140906130116
335,0.03372698704140298,-0.2676814859723299,-0.2597401688240702
336,0.05744348320205361,0.21320939148394613,0.0884258352365439
337,-0.35316180461267876,-0.35254081151941463,-0.10009249537162046
338,0.07626522419955428,-0.036606736942435214,0.32125603171854245
339,0.002950537988627211,-0.02501352521014444,0.26474572213888226
340,-0.022727584795173783,0.02530618756693026,0.41577392931688006
341,0.11196310906223417,0.16304411489328485,-0.003970180568229509
342,-0.15842982823795992,-0.30435348002577245,-0.1850453650762109
343,0.035995168074697936,0.1825570018176046,0.3636410068852791
344,-0.06416293464705358,0.030612087212383177,-0.30383099065699437
345,0.07655617721817976,0.045561560076691876,0.29101261647721266
346,0.10438402637924682,0.2748487596339175,0.05989652162252801
347,-0.048258514454035506,-0.023981536136430393,-0.5259663750627573
348,-0.04444077898102616,0.18700050052697348,-0.9875343999402553
349,0.08587007701205174,0.1792026602318133,0.042843291083499935
350,0.10767695910918107,0.2229146975744567,0.20873157312903423
351,0.01874863681986394,-0.27017197538818905,-0.0666549284460809
352,-0.020783591843354543,0.14995598192559245,-0.5478128795640291
353,-0.048331833056463935,0.20255965178002455,-0.14498262428126907
354,-0.12766440060494677,0.05614167103197354,-0.5716923664555784
355,0.032608854268210585,0.16577816352998687,-0.3435677170074982
356,0.01267270152941613,0.12513987691658945,-0.21582569372322102
357,0.05321868170439892,-0.07436675125976189,0.21448937495276565
358,0.053267944726009375,-0.48589949458216164,0.8691517332576404
359,-0.1372141622905989,-0.06629586045537961,-0.5841506374205878
360,-0.37816043463164295,-0.6009873266841986,-0.7866139299987555
361,0.010841806225688977,-0.05974631640832628,0.11351444058238114
362,0.1338563209294943,0.18073061745845598,0.5231253464424097
363,0.0721748768017294,-0.04646435522083592,0.42407949660767064
364,0.03627998605627969,0.2600123240739023,-0.5504746414852839
365,0.06960063768257285,0.06517086488251111,0.2549008902891372
366,-0.12331268006639107,0.1616992021567678,-0.21760368695276522
367,0.0207278175035146,0.21815225204604016,0.10030874191905603
368,0.05876425339678981,0.1922449661204808,0.15224491072173296
369,0.048835653891232234,0.26700067213509193,-0.011240736885047231
370,-0.02791758650627152,-0.1418096652556622,-0.29015171802306416
371,-0.11744076840323725,0.15548729148857476,-0.07232759696703739
372,0.005983403254820274,-0.2126340504646096,-0.125499626384331
373,0.07143304746186718,0.4187017217172637,0.0831426253289107
374,-0.06915385135759422,0.09528804113858791,0.29559139285343483
375,0.029179698801056198,0.03631803359491714,-0.047410647555310215
376,0.059149488321187604,-0.30206494146394247,0.10156140821711279
377,0.06685222262272372,0.2622778191080599,0.23410938230872125
378,0.00946082227710665,0.11225534779143853,-0.04693424191812867
379,-0.006898965386005429,0.1750300676968939,0.17825514488900662
380,-0.48590855948600975,-0.6040128773302682,-0.38364711366037363
381,-0.027296843084462452,-0.16877494421881134,-0.04536487733274619
382,0.07652505751761751,0.549255107409707,-0.21934365018713753
383,-0.1459701296518574,-0.24190427556131366,0.2820290181215839
384,0.04314798235093953,0.2724109253269549,0.23767911527786367
385,-0.37581077340838487,0.005969163237186326,-0.16752550645714082
386,-0.04866508934579006,0.15762714683425694,-0.7857048851363793
387,0.0070266493662440865,-0.3592672331459882,-0.055617056339772986
388,0.06731910009417241,0.2993893032294179,0.4143254200141848
389,0.0008318870856722782,-0.044321231502927994,-0.16485553871196434
390,0.10375758944815328,-0.3320634291102541,0.09712986032002191
391,-0.020721113042402983,0.177332975290186,0.2887427774471486
392,0.0006501281555584271,0.014499967117179269,0.060390989972679776
393,-0.014079714412203792,-0.0195102808045573,-0.3250324341838847
394,0.06268564273299582,0.22108842359114522,0.15409281400025243
395,0.07242432417338218,0.1853581505563735,-0.08704690029603634
396,-0.1750330089658112,0.0952653335037894,-0.37352925567174466
397,-0.06787459935970563,-0.2537735600786388,0.18506240601518353
398,0.0091786715055715,-0.13822328849030208,0.535458885978515
399,0.06709083316094944,0.015716862629933548,0.06089709979056124
400,0.023611407039064503,0.09953219146352099,0.31752822535666025
401,0.053430681650469936,0.09339652016323585,-0.054384226620197484
402,-0.043126372451132156,-0.16413925275117913,0.1547723258233913
403,-0.13595212558544212,0.0554777091460843,-0.44228901194160497
404,0.10577888092239274,-0.08833154777495533,0.30321823296562256
405,0.05318652085672948,0.566945608780848,-0.4188876071554786
406,0.06889429914467904,-0.2985031092827648,0.3608967407205603
407,0.05211466019111821,-0.018687362096384552,0.2254227145262937
408,0.053800296394094005,-0.07297633553722416,0.33801355500597263
409,0.0733190146685958,0.4155515899072615,0.033675260316281985
410,0.014546822952601346,-0.03470762870971722,-0.011832437914490512
411,-0.32859607832966375,0.10191268191352398,0.3173603158274184
412,0.05188893790643068,-0.17821990171914326,-0.3608495622443706
413,-0.008170136714297449,-0.2386157024547697,-0.12630613969053606
414,0.02196134818341644,0.4125211915318532,-0.4272537466195862
